recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/roast-chicken-recipes/farmhouse-roast-chicken/,Farmhouse roast chicken,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['1 x 1.5 kg free-range whole chicken', '1 bulb of garlic', 'red wine vinegar', 'olive oil', '3 rashers of higher-welfare smoked streaky bacon', '650 g mixed mushrooms', '250 g baby spinach', '2 x 400 g tins of green lentils', '100 g half-fat crème fraîche', '½ a bunch of tarragon , (10g)']"
https://www.jamieoliver.com/recipes/prawn-recipes/easy-prawn-curry/,Easy prawn curry,20 minutes                                                    ,"Not too tricky                                                    
","['1 mug of basmati rice , (300g)', '4 cloves of garlic', '1 fresh red chilli', '4 cm piece of ginger', '1 bunch of spring onions', 'olive oil', '2 tablespoons mango chutney', '320 g raw peeled king prawns , from sustainable sources', '150 g natural yoghurt']"
https://www.jamieoliver.com/recipes/beef-recipes/seared-steak-and-red-chimichurri/,Seared steak & red chimichurri,20 minutes                                                    ,"Not too tricky                                                    
","['1 x 260 g higher-welfare sirloin steak', '2 cloves of garlic', '2 sweet potatoes (250g each)', '1 bunch of spring onions', '2 fresh red chillies', '½ x 460 g jar of roasted red peppers', '½ a bunch of flat-leaf parsley (15g)', 'extra virgin olive oil', 'red wine vinegar']"
https://www.jamieoliver.com/recipes/chicken-recipes/sesame-roast-chicken/,Sesame roast chicken,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['300 g kimchi', '4 cm piece of ginger', 'red wine vinegar', 'olive oil', '1 x 1.5 kg free-range whole chicken', '2 tablespoons runny honey', '300 g silken tofu', '60 g sesame seeds', '1 mug of basmati rice , (300g)', '2 x 320 g packs of mixed stir-fry veg', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/chicken-recipes/my-easy-peri-peri-chicken/,My easy peri peri chicken,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['2 onions', '10 fresh mixed-colour chillies', '1 bulb of garlic', '2 tablespoons rose harissa', '1 heaped teaspoon smoked paprika', 'red wine vinegar', 'olive oil', '1 x 1.5 kg whole chicken , the best quality you can afford', '1.2 kg potatoes', '4 sprigs of mint']"
https://www.jamieoliver.com/recipes/peppers-recipes/pepper-chicken-jalfrezi-traybake/,Pepper & chicken jalfrezi traybake,1 hour                                                    ,"Not too tricky                                                    
","['4 chicken thighs , skin on, bone in', 'olive oil', '8 cloves of garlic', '2 fresh green chillies', '3 red peppers', '8 fresh bay leaves', '1 heaped tablespoons jalfrezi curry paste', '2 tablespoon onion marmalade', 'red wine vinegar', '4 tablespoons natural yoghurt']"
https://www.jamieoliver.com/recipes/peppers-recipes/chorizo-pepper-prawn-bake/,"Chorizo, pepper & prawn bake",40 minutes                                                    ,"Not too tricky                                                    
","['3 mixed-colour peppers', '½ a bunch of flat-leaf parsley , (15g)', '50 g higher-welfare chorizo', 'olive oil', '4 cloves of garlic', '1 mug of basmati rice , (300g)', '320 g raw peeled king prawns , from sustainable sources', '2 lemons', 'extra virgin olive oil', '4 tablespoons natural yoghurt']"
https://www.jamieoliver.com/recipes/aubergine-recipes/moreish-aubergine-salad/,Moreish aubergine salad,55 minutes                                                    ,"Not too tricky                                                    
","['2 aubergines , (250g each)', '1 bunch of mint , (30g)', '20 g skin-on almonds', '1 lemon', '1 tablespoon runny honey', 'extra virgin olive oil', '8 mixed-colour olives , (stone in)', '40 g feta cheese', '100 g bag of mixed salad']"
https://www.jamieoliver.com/recipes/salmon-recipes/creamy-prawn-stuffed-salmon/,Creamy prawn-stuffed salmon,30 minutes                                                    ,"Not too tricky                                                    
","['4 x 130 g salmon fillets , skin on, scaled, pin-boned, from sustainable sources', '20 g Parmesan cheese', '80 g half-fat crème fraîche', '80 g small cooked peeled prawns , from sustainable sources', 'olive oil', '4 cloves of garlic', '500 g spinach', '4 rashers of higher-welfare smoked pancetta', '4 sprigs of rosemary']"
https://www.jamieoliver.com/recipes/prawn-recipes/butterflied-prawn-skewers/,Butterflied prawn skewers,40 minutes                                                    ,"Not too tricky                                                    
","['2 lemons', '3 cloves of garlic', '1 bunch of fresh flat-leaf parsley , (30g)', 'olive oil', '320 g large raw shell-on king prawns , from sustainable sources', 'extra virgin olive oil', '½-1 fresh red chilli', '½ a bunch of fresh mint , (15g)', '½ a red onion', '1 small watermelon', '1 cucumber', '100 g feta', '8 rashers of higher-welfare smoked pancetta or streaky bacon']"
https://www.jamieoliver.com/recipes/chicken-recipes/my-kinda-butter-chicken/,My kinda butter chicken,40 minutes                                                    ,"Not too tricky                                                    
","['2–3 fresh mixed-colour chillies', '350 g ripe mixed-colour cherry tomatoes', '4 cloves of garlic', '6cm piece of ginger', '1 tablespoon garam masala', '4 heaped tablespoons natural yoghurt', '2 x 150 g free-range skinless chicken breasts', 'olive oil', '2 tablespoons smooth cashew butter']"
https://www.jamieoliver.com/recipes/avocado-recipes/avocado-hollandaise/,Avocado hollandaise,15 minutes                                                    ,"Not too tricky                                                    
","['1 bunch of thick asparagus , (350g)', '2 x 150 g chunky fillets of white fish , skin off, pin-boned, from sustainable sources', '2 spring onions', '1 lemon', 'red wine vinegar', '½ a bunch of tarragon , (10g)', '1 really ripe avocado', '1 large free-range egg', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/rice-recipes/spiced-cauliflower-rice-pie/,Spiced cauliflower rice pie,45 minutes                                                    ,"Not too tricky                                                    
","['2 onions', 'olive oil', '1 head of cauliflower , (800g)', '3 tablespoons tikka curry paste', '1 mug of basmati rice , (300g)', '3 fresh mixed-colour chillies', '6 uncooked poppadoms', '1 bunch of coriander , (30g)', '6 tablespoons natural yoghurt', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/pickle-recipes/easy-homemade-pickle/,Easy homemade pickle,20 minutes                                                    ,"Super easy                                                    
","['400 g crunchy veg , such as radishes, carrots, red onion, cauliflower, cucumber', '250 ml vinegar , such as white wine, red wine or cider', '1 tablespoon sea salt', '1 tablespoon caster sugar', 'fresh dill , optional', 'mustard seeds , optional']"
https://www.jamieoliver.com/recipes/trout-recipes/trout-crudo/,Trout crudo,15 minutes                                                    ,"Super easy                                                    
","['2 x 130 g super-fresh trout fillets', '1 fresh red chilli', '1 heaped teaspoon baby capers', '1 lemon', 'extra virgin olive oil', '3 sprigs of dill (15g)']"
https://www.jamieoliver.com/recipes/duck-recipes/pan-fried-duck-breast-with-spring-veg/,Pan-fried duck breast with spring veg,30 minutes                                                    ,"Not too tricky                                                    
","['300 g new potatoes', '1 x 250 g free-range duck breast', '1 bunch of asparagus , (350g)', '200 g fresh or frozen peas', '1 fresh red chilli', '½ a bunch of fresh mint , (15g)', '1 lemon', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/poultry-recipes/pan-fried-duck-breast-with-creamy-white-beans/,Pan-fried duck breast with creamy white beans,20 minutes                                                    ,"Not too tricky                                                    
","['1 250g free-range duck breast', '2 rashers of higher-welfare smoked streaky bacon', '2 cloves of garlic', '2 sprigs of fresh rosemary', 'red wine vinegar', '1 560g jar of white beans', '100 g spinach']"
https://www.jamieoliver.com/recipes/lamb-recipes/leftover-lamb-biryani/,Leftover lamb biryani,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['400 g basmati rice', '250 g leftover cooked lamb', '1 carrot', '½ a small cauliflower', '2 heaped teaspoons jalfrezi curry paste', '1 cinnamon stick , optional', '1 cardamom pods , optional', '250 g natural yoghurt', '½ x 400 g tin of chickpeas', '100 ml semi-skimmed milk', '1 pinch of saffron , optional', 'Crispy topping', 'olive oil', '20 g cashew nuts', '2 sprigs of fresh mint', '1 fresh red chilli', '¼ of a leek or onion', '½ teaspoon mustard seeds , optional', 'Quick carrot raita', '1 large carrot', '250 g natural yoghurts', '½ a lemon', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/cake-recipes/petal-s-birthday-cake/,Petal's birthday cake,1 hour 20 minutes plus cooling                                                    ,"Not too tricky                                                    
","['200 g unsalted butter , plus extra for greasing', '200 g golden caster sugar', '200 g dark chocolate (70% cocoa solids)', '200 g gluten-free self-raising flour , plus extra for dusting', '6 large eggs', '2 teaspoons vanilla bean paste', '1 orange', 'fresh fruit, to decorate , optional', 'Buttercream', '200 g dark chocolate (70% cocoa solids)', '200 g icing sugar', '200 g soft unsalted butter']"
https://www.jamieoliver.com/recipes/fruit-recipes/homemade-candied-peel/,Homemade candied peel,3-4 hours                                                    ,"Not too tricky                                                    
","['rinds of 2 lemons', 'rinds of 2 oranges', 'rind of 1 grapefruit ,', '250 g caster sugar , plus extra for dusting']"
