recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/uncategorised-recipes/granola-bars/,Granola bars,40 minutes plus cooling                                                    ,"Super easy                                                    
","['vegetable oil', '75 g blanched almonds', '250 g rolled oats', '40 g sunflower seeds , or pumpkin seeds', '100 g runny honey', '6 tablespoons smooth peanut butter , or almond butter', '10 Medjool dates , (stone in)', '40 g bran', '1 teaspoon ground cinnamon', '1 pinch of sea salt', '50 g sour cherries , or dried cranberries', '50 g dried apricots']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-perfect-chips/,The perfect chips,40 minutes                                                    ,"Showing off                                                    
","['800 g Maris Piper potatoes', 'sunflower oil']"
https://www.jamieoliver.com/recipes/chocolate-recipes/gluten-free-chocolate-brownies/,Gluten-free chocolate brownies,1 hour 20 minutes                                                    ,"Super easy                                                    
","['75 ml sunflower oil , plus extra for greasing', '6 tbsp ground flaxseed', '1 x 400g tin of aduki beans', '200 g soft light brown sugar', '55 g cocoa powder', '55 g ground almonds', '1 tsp gluten-free baking powder', '1 tsp vanilla extract', '100 g dark dairy-free chocolate', 'For the coconut whip:', '200 ml coconut cream', '3 tbsp icing sugar', '1/2 tsp vanilla extract']"
https://www.jamieoliver.com/recipes/vegetables-recipes/puy-lentil-parsnip-walnut-salad/,"Puy lentil, parsnip & walnut salad",1 hour 25 minutes                                                    ,"Super easy                                                    
","['6 parnsips', '1 litre vegetable stock', '250 g puy lentils', '1 bay leaf', '50 g walnuts', '2 tbsp olive oil', 'For the dressing:', '3 tbsp walnut oil', '1 tbsp red wine vinegar', '2 tsp runny honey', '1/2 tsp Dijon mustard', '1 shallot', '1/2 clove of garlic', 'a large bunch of watercress , or rocket leaves', 'a few shavings of vegetarian hard cheese , to serve']"
https://www.jamieoliver.com/recipes/chocolate-recipes/vegan-chocolate-cherry-honeycomb-parfait/,"Vegan chocolate, cherry & honeycomb parfait",1 hour 45 minutes                                                    ,"Not too tricky                                                    
","['200 g dark dairy-free chocolate', '85 g blanched almonds', '150 g dairy-free margarine', '85 g glacé cherries', '100 g dried cranberries', 'Honeycomb', 'vegetable oil , for greasing', '5 tbsp granulated sugar', '2 tbsp golden syrup', '1/2 tsp bicarbonate of soda']"
https://www.jamieoliver.com/recipes/vegetables-recipes/sicilian-roasted-cauliflower-brussels-sprouts/,Sicilian roasted cauliflower & Brussels sprouts,1 hour 10 minutes                                                    ,"Super easy                                                    
","['50 g pine nuts', '1 large head of cauliflower', '300 g Brussels sprouts', '50 g raisins', '12 strands of saffron', 'olive oil', 'garlic oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-beetroot-carpaccio/,Vegan beetroot Carpaccio,1 hour 10 minutes                                                    ,"Super easy                                                    
","['8 medium beetroots , a mixture of colours looks wonderful', '2 lemons', '½ a bunch of fresh dill , (15g)', '1 red onion', '2 teaspoons caster sugar', '2 tablespoons olive oil', '1 tablespoon capers , drained and rinsed']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-mushroom-chestnut-cranberry-tart/,"Vegan mushroom, chestnut & cranberry tart",2 hours 35 minutes                                                    ,"Not too tricky                                                    
","['230 g gluten-free plain flour', '½ teaspoon xanthan gum', '60 g dairy-free margarine', '60 g vegetable shortening', 'Filling:', '1 large onion', '2 cloves of garlic', '5-6 carrots , (450g)', '250 g chestnut mushrooms', '360 g peeled chestnuts', 'olive oil', '1 teaspoon dried thyme', '225 g soya cream cheese', '250 g wild mushrooms', '½ a bunch of fresh flat-leaf parsley , (15g)', '2 tablespoons garlic oil', '2 tablespoons dried cranberries', 'Redcurrant gravy:', '1 tablespoon walnut oil , or garlic oil', '1 tablespoon redcurrant jelly', '300 ml hot vegetable stock', '1 heaped tablespoon cornflour , mixed with 2 tbsp water', 'Roast potatoes:', '2.5 kg floury potatoes', 'groundnut oil , or olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-nut-roast/,Vegan nut roast,45 minutes                                                    ,"Not too tricky                                                    
","['50 g pine nuts , plus extra for decorating', '50 g linseed', '50 g sunflower seeds', '100 g unsweetened chestnut purée', '50 g gluten-free vegetarian suet', '1 tablespoon maple syrup', 'gluten-free flour , for dusting', 'Spinach topping:', '300 g chestnut mushrooms', 'rapeseed oil', '260 g baby leaf spinach , or frozen chopped spinach', '1 teaspoon cracked black pepper', '1 ripe avocado', '100 g silken tofu', '1 pinch of ground nutmeg', '1 squeeze of lemon juice', '¼ of a sweet potato', 'olive oil']"
https://www.jamieoliver.com/recipes/fruit-recipes/gluten-free-lemon-millet-biscuits/,Gluten-free lemon millet biscuits,30 minutes                                                    ,"Super easy                                                    
","['125 ml olive oil', '4 tablespoons soya yoghurt , plus extra', '3 lemons', '125 g light brown sugar', '165 g gluten-free plain flour', '75 g gluten-free oats', '40 g millet flakes , plus extra to top', '40 g unsweetened desiccated coconut , plus extra to top']"
https://www.jamieoliver.com/recipes/fruit-recipes/gluten-free-apple-almond-amp-cardamom-cupcakes/,"Gluten-free apple, almond & cardamom cupcakes",30 minutes                                                    ,"Super easy                                                    
","['200 g gluten-free flour', '100 g ground almonds', '1 pinch of salt', '2 teaspoons gluten-free baking powder', '½ teaspoon ground cardamom', '5 large free-range eggs', '2 tablespoons vegetable oil', '200 g sugar', '2 Gala apples']"
https://www.jamieoliver.com/recipes/chocolate-recipes/gluten-free-blondies/,Gluten-free blondies,45 minutes                                                    ,"Super easy                                                    
","['150 g gluten-free flour', '1 teaspoon gluten-free baking powder', '½ teaspoon fine sea salt', '200 g soya yogurt', '½ a vanilla pod', '2 tablespoons honey , or maple syrup', '250 g light brown sugar', '200 g vegan chocolate (70%)']"
https://www.jamieoliver.com/recipes/chocolate-recipes/dairy-free-chocolate-nut-cookies/,Dairy-free chocolate & nut cookies,25 minutes plus cooling                                                    ,"Super easy                                                    
","['150 g pecan nuts', '150 g hazelnuts', '400 g icing sugar', '100 g cocoa powder', '½ a teaspoon fine sea salt', '1 tablespoon vanilla paste', '4 large free-range eggs']"
https://www.jamieoliver.com/recipes/chocolate-recipes/dairy-free-chocolate-truffles/,Dairy-free chocolate truffles,30 minutes plus setting                                                    ,"Super easy                                                    
","['240 ml light coconut milk', '300 g dairy-free dark chocolate', '3 tablespoons coconut oil', '1 teaspoon vanilla bean paste , or vanilla extract', '1 handful of desiccated coconut', '1 handful of mixed nuts , such as pecans, hazelnuts, macadamias', '2 tablespoons quality cocoa powder']"
https://www.jamieoliver.com/recipes/fruit-recipes/dairy-free-coconut-cheesecake/,Dairy-free coconut cheesecake,35 minutes plus soaking and setting                                                    ,"Super easy                                                    
","['300 g cashew nuts', 'dairy-free margarine , for greasing', '2 tablespoons desiccated coconut', '200 g medjool dates , pitted', '150 g almonds', '100 g blanched hazelnuts', '4 lemons , juice of', '250 ml runny honey', '165 ml coconut oil', '2 vanilla pods', 'For the strawberry drizzle', '400 g fresh strawberries', '1½ tablespoons caster sugar', '½ lemon , juice of']"
https://www.jamieoliver.com/recipes/fruit-recipes/dairy-free-vanilla-ice-cream/,Dairy-free vanilla ice cream,35 minutes plus freezing                                                    ,"Super easy                                                    
","['2 vanilla pods', '1 teaspoon vanilla-bean paste', '1 x 400 g tin of light coconut milk', '300 ml unsweetened organic soya milk', '165 g agave syrup']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-dim-sum-buns/,Vegan dim sum buns,45 minutes                                                    ,"Not too tricky                                                    
","['2 cloves of garlic', '1 thumb-sized piece of fresh ginger', '½ a bunch of fresh coriander , (15g)', 'groundnut oil', '450 g mixed mushrooms , such as shiitake and chestnut', '2 tablespoons rice wine vinegar', '2 tablespoons sweet chilli sauce', '2 tablespoons low-salt soy sauce', '4 spring onions', '1 fresh red chilli', 'sesame oil', '1 x 400 g tin of light coconut milk', '500 g self-raising flour , or 2 filled coconut milk tins of flour, plus extra for dusting', '2 tablespoons sesame seeds', 'hoisin sauce , to serve']"
https://www.jamieoliver.com/recipes/bread-recipes/vegan-ginger-cupcakes/,Vegan ginger cupcakes,35 minutes plus cooling                                                    ,"Super easy                                                    
","['350 g plain flour', '2 teaspoons baking powder', '1 teaspoon bicarbonate of soda', '1 level teaspoon ground ginger , plus extra for dusting', '1 heaped teaspoon ground cinnamon', '½ teaspoon sea salt', '220 ml vegetable oil', '200 g golden syrup', '60 g organic soya yogurt', '120 ml organic soya milk', '2 pieces of stem ginger , in syrup', 'ICING', '200 g icing sugar', '55 g dairy-free margarine', '200 g dairy-free cream cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-shepherd-s-pie/,Vegan shepherd's pie,1 hour 25 minutes                                                    ,"Not too tricky                                                    
","['600 g Maris Piper potatoes', '600 g sweet potatoes', '40 g dairy-free margarine , (or use butter or margarine if you’re not vegan)', '1 onion', '2 carrots', '3 cloves of garlic', '2 sticks of celery', '1 tablespoon coriander seeds', 'olive oil', '½ a bunch of fresh thyme , (10g)', '350 g chestnut mushrooms', '12 sun-dried tomatoes', '2 tablespoons balsamic vinegar', 'vegan red wine , (or regular red wine if you’re not vegan), optional', '100 ml vegetable stock', '1 x 400 g tin of lentils', '1 x 400 g tin of chickpeas', '5 sprigs of fresh flat-leaf parsley', '2 sprigs of fresh rosemary', '1 lemon', '30 g fresh breadcrumbs']"
https://www.jamieoliver.com/recipes/pasta-recipes/vegan-mac-n-cheese/,Vegan mac ‘n’ cheese,40 minutes                                                    ,"Super easy                                                    
","['350 g dried macaroni', 'sea salt', 'freshly ground black pepper', '1 onion', '1 litre unsweetened organic soya milk', '100 g dairy-free margarine', '85 g plain flour', '1 heaped teaspoon English mustard', '1½ tablespoons nutritional yeast flakes', '50 g vegan cheese , optional (available from specialist stores)', '5 cloves of garlic', '½ a bunch of fresh thyme', 'olive oil', '40 g fresh breadcrumbs']"
https://www.jamieoliver.com/recipes/chocolate-recipes/vegan-chocolate-brownies/,Vegan chocolate brownies,40 minutes                                                    ,"Super easy                                                    
","['5 tablespoons sunflower oil , plus extra for greasing', '200 g dairy-free dark chocolate', '170 g self-raising flour', '3 heaped teaspoons cocoa powder', '180 g golden caster sugar', 'sea salt', '1 vanilla pod', '230 ml unsweetened organic soya milk', '200 g pecan nuts']"
